Y,0.0,0.0,0.0,0.04428303241729736,-0.04862290620803833,-0.014472224408848433,0.07490739226341248,-0.11834448575973511,-0.02441198717252746,0.10310119390487671,-0.17704230546951294,-0.03704147751824394,0.13081610202789307,-0.20750033855438232,-0.046671472149057536,0.01414981484413147,-0.17686021327972412,-0.008014620872302203,0.011710137128829956,-0.22600057721138,-0.028500016437931208,0.018369942903518677,-0.1805620789527893,-0.03799664940135017,0.024675846099853516,-0.1386083960533142,-0.03956663574473396,-0.0190618634223938,-0.16907119750976562,-0.010403708214028029,-0.018971949815750122,-0.21128618717193604,-0.03882391344205871,-0.004336267709732056,-0.15155315399169922,-0.0478951666821672,0.004968434572219849,-0.10831081867218018,-0.046970404343767314,-0.0509110689163208,-0.1577019989490509,-0.015802414747042803,-0.06379947066307068,-0.21790751814842224,-0.03971073742405906,-0.0437905490398407,-0.16846555471420288,-0.039358157323761134,-0.02832341194152832,-0.12462592124938965,-0.03225294839040771,-0.08099144697189331,-0.1405165195465088,-0.022767612369818835,-0.11230842769145966,-0.1904870867729187,-0.03426431457893386,-0.13249057531356812,-0.2209053933620453,-0.03630766238467231,-0.1507120132446289,-0.2542887032032013,-0.03525333817498222
Y,0.0,0.0,0.0,0.04488489031791687,-0.04894345998764038,-0.014590273413517707,0.07522553205490112,-0.1177300214767456,-0.024536862771668666,0.10370907187461853,-0.17685553431510925,-0.03683746586338543,0.13270360231399536,-0.20718753337860107,-0.04609002153173947,0.014585942029953003,-0.17636284232139587,-0.009521003614821666,0.012884080410003662,-0.22483742237091064,-0.029066828813114398,0.01963937282562256,-0.1789860725402832,-0.03716074283019566,0.0254744291305542,-0.13760679960250854,-0.03787308911577725,-0.018406659364700317,-0.1694926619529724,-0.01164758558169865,-0.017241090536117554,-0.21115586161613464,-0.03878311048046612,-0.002224147319793701,-0.15097519755363464,-0.04662751759187245,0.006894618272781372,-0.10890740156173706,-0.04524169469968342,-0.04977962374687195,-0.15827229619026184,-0.016606092255273097,-0.06085968017578125,-0.21794942021369934,-0.039756033371844524,-0.039935559034347534,-0.16754621267318726,-0.038469351630368465,-0.024494588375091553,-0.12394773960113525,-0.03110234419600033,-0.07954329252243042,-0.14051252603530884,-0.023082729231276744,-0.11074988543987274,-0.19182464480400085,-0.034159347217240565,-0.13022351264953613,-0.22260460257530212,-0.03556852767960095,-0.14776818454265594,-0.25686150789260864,-0.034281104605355495
Y,0.0,0.0,0.0,0.044169485569000244,-0.048168182373046875,-0.014951305845642082,0.07501089572906494,-0.11666059494018555,-0.025117604443693153,0.10333079099655151,-0.1735367774963379,-0.037804412105941765,0.13124221563339233,-0.204072505235672,-0.047366487244033806,0.016154348850250244,-0.17544502019882202,-0.009102221028769009,0.012612342834472656,-0.2235836386680603,-0.029924843842053406,0.019682466983795166,-0.17715978622436523,-0.038873711982631676,0.0272102952003479,-0.13713115453720093,-0.03992702291336059,-0.01680782437324524,-0.1671656370162964,-0.011613577986025803,-0.01653599739074707,-0.20976251363754272,-0.040511193135643,-0.0021046698093414307,-0.14933371543884277,-0.04869265706267356,0.007298916578292847,-0.10727232694625854,-0.046883611390256874,-0.04869481921195984,-0.15505975484848022,-0.017261693635845177,-0.06061524152755737,-0.21345728635787964,-0.04207758829917907,-0.03999006748199463,-0.16379687190055847,-0.041214069733285896,-0.024029254913330078,-0.12162041664123535,-0.03340187520709037,-0.07889926433563232,-0.13745051622390747,-0.024472786495351784,-0.1096956729888916,-0.18803507089614868,-0.036226334432029716,-0.12902487814426422,-0.21816906332969666,-0.037822625050210945,-0.1464954912662506,-0.2515676021575928,-0.0363566860648632
Y,0.0,0.0,0.0,0.04334905743598938,-0.04673731327056885,-0.015953297577453895,0.07468825578689575,-0.11378991603851318,-0.02648727487738256,0.10310617089271545,-0.16950878500938416,-0.03927305046434526,0.12913861870765686,-0.20162925124168396,-0.048855510390950485,0.01555699110031128,-0.17194828391075134,-0.010142645649267479,0.0124453604221344,-0.2208847999572754,-0.03127883080358629,0.019378602504730225,-0.17465394735336304,-0.04094718474860315,0.026577770709991455,-0.13384711742401123,-0.04246085215325479,-0.017462879419326782,-0.16405487060546875,-0.012232770062638565,-0.016753405332565308,-0.20655986666679382,-0.04146542105789308,-0.0019697844982147217,-0.1472686231136322,-0.05054323453421716,0.007422745227813721,-0.10372591018676758,-0.04943904358859186,-0.04944413900375366,-0.15241271257400513,-0.01753259155864839,-0.061064839363098145,-0.21100959181785583,-0.042204250432206436,-0.03977733850479126,-0.16287848353385925,-0.041969437934113785,-0.023565351963043213,-0.12032127380371094,-0.03473257724161272,-0.07960596680641174,-0.1353820562362671,-0.024494700915766998,-0.10988375544548035,-0.186552494764328,-0.03632997427101259,-0.12898005545139313,-0.21668142080307007,-0.03824187148327951,-0.14663419127464294,-0.24943220615386963,-0.03708066124434595
Y,0.0,0.0,0.0,0.043144792318344116,-0.046196937561035156,-0.014905333409814148,0.07428696751594543,-0.11464989185333252,-0.024551453891007213,0.10201984643936157,-0.17073974013328552,-0.036530277582613735,0.12864434719085693,-0.20073047280311584,-0.045250895323960094,0.016141057014465332,-0.17299094796180725,-0.00933100272229126,0.011869311332702637,-0.2222292125225067,-0.029912932666746883,0.019085794687271118,-0.17496195435523987,-0.03899954900404623,0.026756316423416138,-0.1345023512840271,-0.04020513490101507,-0.01681080460548401,-0.16480374336242676,-0.011713211315480976,-0.016982167959213257,-0.20753389596939087,-0.040647632333246975,-0.0018715262413024902,-0.14817872643470764,-0.04936317250391653,0.007677793502807617,-0.10461443662643433,-0.04796732858082464,-0.04865679144859314,-0.1532699465751648,-0.01719028212389162,-0.06130582094192505,-0.21225565671920776,-0.04163670808335951,-0.03921383619308472,-0.1644338071346283,-0.04126489430925062,-0.022577792406082153,-0.12229686975479126,-0.03389776766559294,-0.07872000336647034,-0.13671374320983887,-0.024224190863577633,-0.10962803661823273,-0.18810269236564636,-0.03581673920413664,-0.12872394919395447,-0.2181527316570282,-0.03765148937961271,-0.14646132290363312,-0.25108131766319275,-0.036436571630446224
Y,0.0,0.0,0.0,0.04352247714996338,-0.04685962200164795,-0.014870289873471165,0.07478809356689453,-0.1149294376373291,-0.024531675662984753,0.10285338759422302,-0.1713617444038391,-0.03646170736490717,0.13010725378990173,-0.20098623633384705,-0.04520327241360178,0.01623097062110901,-0.17348310351371765,-0.009907073501636887,0.012804657220840454,-0.22182154655456543,-0.030570618968596364,0.02011418342590332,-0.17475533485412598,-0.03941703603803148,0.027340561151504517,-0.1344677209854126,-0.04026723296581736,-0.0166914165019989,-0.1658894419670105,-0.012158788900961781,-0.015954256057739258,-0.20789122581481934,-0.040438186537613774,-0.0010223090648651123,-0.14848268032073975,-0.048578214060654545,0.007845133543014526,-0.10595452785491943,-0.04693314076601496,-0.04845130443572998,-0.15445178747177124,-0.01747366615771284,-0.060079485177993774,-0.2122294008731842,-0.04173555241166582,-0.03797382116317749,-0.16378900408744812,-0.04122532920180788,-0.02196100354194641,-0.12167489528656006,-0.03382873551188936,-0.07852569222450256,-0.13771218061447144,-0.024275230404128934,-0.10982324182987213,-0.18997681140899658,-0.035788834255328084,-0.12894630432128906,-0.22034189105033875,-0.0374144540840291,-0.14673593640327454,-0.2535305619239807,-0.03606037066518297
Y,0.0,0.0,0.0,0.04391410946846008,-0.046943724155426025,-0.015773974131008117,0.07553496956825256,-0.11585837602615356,-0.025879662255903213,0.10429459810256958,-0.17235660552978516,-0.03818960651304337,0.13172143697738647,-0.20223340392112732,-0.04715048685218903,0.01635459065437317,-0.17498093843460083,-0.01041562739308688,0.013138175010681152,-0.22294002771377563,-0.03157853498603913,0.020344257354736328,-0.17482537031173706,-0.0405716055586538,0.027888089418411255,-0.13480162620544434,-0.04154194682385537,-0.016660571098327637,-0.16722294688224792,-0.012428408260603874,-0.016045033931732178,-0.20922085642814636,-0.04163364856984231,-0.0011473894119262695,-0.14875686168670654,-0.04990620329525086,0.008307069540023804,-0.10638618469238281,-0.04809642374064538,-0.0485614538192749,-0.1555342674255371,-0.01764667942669007,-0.06048917770385742,-0.21404865384101868,-0.04268419160987946,-0.03868585824966431,-0.16460773348808289,-0.04208225175287339,-0.022275209426879883,-0.12222188711166382,-0.03433822258855912,-0.07867330312728882,-0.13833075761795044,-0.02446338884081456,-0.10951921343803406,-0.19066062569618225,-0.036498004342575996,-0.1291027069091797,-0.22099298238754272,-0.03842184111024949,-0.14709028601646423,-0.25406649708747864,-0.037101769591828315
Y,0.0,0.0,0.0,0.04385501146316528,-0.04637503623962402,-0.015427154165195134,0.07605612277984619,-0.1153605580329895,-0.02542215460209718,0.10476851463317871,-0.17248964309692383,-0.03765980401306024,0.13197147846221924,-0.20278537273406982,-0.046513686564253476,0.018043965101242065,-0.17692679166793823,-0.010203006353663113,0.014787048101425171,-0.22441241145133972,-0.031072356414483693,0.021512597799301147,-0.17545536160469055,-0.03975924351482263,0.028420180082321167,-0.13557815551757812,-0.040580103781508114,-0.015001118183135986,-0.1694982647895813,-0.012403118100451138,-0.014444172382354736,-0.21078842878341675,-0.04148663082389703,0.0005371272563934326,-0.1497870683670044,-0.04963892200260034,0.009582579135894775,-0.10732930898666382,-0.04778597005872598,-0.046900004148483276,-0.15803205966949463,-0.017745573681281712,-0.058447569608688354,-0.21653702855110168,-0.04285427429942956,-0.036276042461395264,-0.1663810908794403,-0.04212260865836015,-0.020299047231674194,-0.12369465827941895,-0.034315279361294415,-0.07714453339576721,-0.14099961519241333,-0.024615774538801816,-0.1077793538570404,-0.1938655972480774,-0.036789237197922375,-0.12706603109836578,-0.22424578666687012,-0.038620314237164166,-0.1451910436153412,-0.2577582895755768,-0.03722674646644464
Y,0.0,0.0,0.0,0.043936312198638916,-0.04596477746963501,-0.016190552086129628,0.07599583268165588,-0.11385834217071533,-0.026703863338127576,0.10481876134872437,-0.16935646533966064,-0.03942621772040411,0.13171228766441345,-0.200434148311615,-0.04876496543039366,0.01717740297317505,-0.17241758108139038,-0.010990248926475488,0.014815002679824829,-0.22020703554153442,-0.03256354753722235,0.021351367235183716,-0.171674907207489,-0.04195704211343809,0.0283510684967041,-0.1308174729347229,-0.04316694934715315,-0.01609310507774353,-0.16512346267700195,-0.013053927504017793,-0.014486312866210938,-0.2068234384059906,-0.04287961770643278,-0.00032329559326171875,-0.14603477716445923,-0.05157623712767645,0.008386611938476562,-0.1026119589805603,-0.04998772119034811,-0.04822835326194763,-0.1540357768535614,-0.018379584819570027,-0.059229493141174316,-0.21276819705963135,-0.043755850688114606,-0.03805631399154663,-0.1636672019958496,-0.04349405963768049,-0.02228546142578125,-0.12098383903503418,-0.03594380517353102,-0.07834130525588989,-0.13754171133041382,-0.025344529122605763,-0.10881271958351135,-0.19055873155593872,-0.037660135820999585,-0.12811417877674103,-0.221832275390625,-0.039899180576696835,-0.14599673449993134,-0.2554926872253418,-0.03880509261836096
Y,0.0,0.0,0.0,0.043708741664886475,-0.04587680101394653,-0.014914914204240404,0.0754307210445404,-0.11386120319366455,-0.024625586515725217,0.1040603518486023,-0.16957101225852966,-0.03669234568482693,0.13146623969078064,-0.19860392808914185,-0.04557240212565716,0.018010199069976807,-0.17413201928138733,-0.009491926229060255,0.015270531177520752,-0.22188976407051086,-0.030214281922638975,0.021537035703659058,-0.17402827739715576,-0.039464255964816175,0.02824932336807251,-0.13371342420578003,-0.04075226018434819,-0.015138298273086548,-0.1669091284275055,-0.011860604567885957,-0.014214098453521729,-0.20839017629623413,-0.04066636244064625,-2.7358531951904297e-05,-0.1485845446586609,-0.04931418055898007,0.008904904127120972,-0.10508579015731812,-0.047938814556658826,-0.04724147915840149,-0.1558454930782318,-0.017322788184941373,-0.05841517448425293,-0.21395185589790344,-0.041913798248828016,-0.03692176938056946,-0.1651197373867035,-0.0417280739009982,-0.02089858055114746,-0.12231773138046265,-0.034429339861929975,-0.07759168744087219,-0.13938117027282715,-0.024305902591407857,-0.10816094279289246,-0.19220197200775146,-0.036041906273425184,-0.12760595977306366,-0.22289180755615234,-0.0379559939563876,-0.14559470117092133,-0.2561526596546173,-0.03676935488587674
Y,0.0,0.0,0.0,0.043897151947021484,-0.04561561346054077,-0.0155629043205181,0.07590079307556152,-0.11379402875900269,-0.025622707113484466,0.10454940795898438,-0.16942405700683594,-0.03798171158121022,0.1320917010307312,-0.19952571392059326,-0.04706021423623952,0.01777714490890503,-0.172908753156662,-0.0102467921300331,0.015280097723007202,-0.22026878595352173,-0.03157888378189,0.021953076124191284,-0.17246568202972412,-0.04100820447490605,0.028873860836029053,-0.1317099928855896,-0.04225475366399678,-0.015461742877960205,-0.1655803620815277,-0.01240075125531348,-0.014027953147888184,-0.20671159029006958,-0.04180472369478139,0.00025776028633117676,-0.14653074741363525,-0.05057370315478238,0.008946537971496582,-0.10310125350952148,-0.0491565207688609,-0.04755014181137085,-0.15452271699905396,-0.017745131879905784,-0.05846557021141052,-0.2126336693763733,-0.04293134088800343,-0.03708010911941528,-0.16323265433311462,-0.042811129495362366,-0.02121889591217041,-0.12016385793685913,-0.03539094354198369,-0.07776126265525818,-0.13807785511016846,-0.024663143113116348,-0.10789498686790466,-0.19114354252815247,-0.03691720987842473,-0.12718689441680908,-0.22203528881072998,-0.039166338994959915,-0.1451224535703659,-0.2552486062049866,-0.03808874662206563
Y,0.0,0.0,0.0,0.04354420304298401,-0.045819640159606934,-0.015368582621334781,0.0757063627243042,-0.1140713095664978,-0.025351875402151336,0.10420715808868408,-0.17037463188171387,-0.037540960066138496,0.13204655051231384,-0.20008611679077148,-0.04648519953352093,0.018538206815719604,-0.17471301555633545,-0.0104821519331324,0.015858560800552368,-0.22186526656150818,-0.03145966952305912,0.022465765476226807,-0.17341354489326477,-0.04064035689097523,0.029063254594802856,-0.13289177417755127,-0.04179417242866634,-0.014583885669708252,-0.16777563095092773,-0.01263691199582695,-0.013368993997573853,-0.20924487709999084,-0.04156905686122059,0.0010131895542144775,-0.1485745906829834,-0.05006267031293987,0.009500771760940552,-0.1048896312713623,-0.048549476020156135,-0.04652675986289978,-0.15688347816467285,-0.017892698697863807,-0.057428568601608276,-0.21522924304008484,-0.04271278431278347,-0.03581923246383667,-0.1655794382095337,-0.04245214065176128,-0.020125776529312134,-0.12234765291213989,-0.03503088554006695,-0.076791912317276,-0.14050257205963135,-0.02467279968422531,-0.10697513818740845,-0.1939769685268402,-0.03665191953641056,-0.12622712552547455,-0.22459375858306885,-0.038651241861401786,-0.1443137377500534,-0.25762224197387695,-0.037456042073785056
Y,0.0,0.0,0.0,0.04275745153427124,-0.04552924633026123,-0.01600744017332545,0.07484006881713867,-0.11282122135162354,-0.02640179545551291,0.10339725017547607,-0.16789862513542175,-0.038953108721671015,0.12942135334014893,-0.1998395323753357,-0.04819829204052439,0.017345190048217773,-0.17072772979736328,-0.010743019179699331,0.01500585675239563,-0.21801117062568665,-0.031814808034596354,0.021127402782440186,-0.17058086395263672,-0.041216714316306025,0.0274009108543396,-0.12934833765029907,-0.04246074893444529,-0.015838533639907837,-0.16395899653434753,-0.012777918958363443,-0.014048486948013306,-0.20504465699195862,-0.04190870189040652,-0.0005158782005310059,-0.14513540267944336,-0.05060792901485911,0.007510453462600708,-0.10054093599319458,-0.04915780388682833,-0.04794031381607056,-0.15363788604736328,-0.01801464334994307,-0.058639198541641235,-0.21141654253005981,-0.042560191833672434,-0.03773707151412964,-0.16322138905525208,-0.04217022471993914,-0.02233794331550598,-0.12029784917831421,-0.03475211747854701,-0.07814529538154602,-0.138014554977417,-0.024904493251142412,-0.10852929949760437,-0.19033420085906982,-0.03660872020691386,-0.12719987332820892,-0.22148820757865906,-0.0384411346253728,-0.144558846950531,-0.25505363941192627,-0.037186624490914255
